epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,319.58,3.0525,4.93909,3.44056,0.41121,0.01541,0.02246,0.00916,2.97746,4.39563,3.41583,1.94506e-05,1.94506e-05,1.94506e-05
171,321.437,3.10115,4.9587,3.47592,0.33798,0.03359,0.02153,0.00732,2.97733,4.39196,3.41602,1.88615e-05,1.88615e-05,1.88615e-05
172,323.268,3.04123,4.89326,3.40247,0.24491,0.04009,0.02338,0.00851,2.9767,4.38817,3.41473,1.82725e-05,1.82725e-05,1.82725e-05
173,325.134,3.06434,4.9891,3.46161,0.44037,0.01986,0.02506,0.00929,2.978,4.38434,3.41462,1.76834e-05,1.76834e-05,1.76834e-05
174,327.034,3.09826,4.95136,3.44496,0.42574,0.021,0.02274,0.00787,2.97989,4.38738,3.4105,1.70944e-05,1.70944e-05,1.70944e-05
175,328.916,3.11163,4.92067,3.4247,0.40973,0.01966,0.02272,0.00805,2.9783,4.38333,3.40639,1.65053e-05,1.65053e-05,1.65053e-05
176,330.787,3.04266,4.87182,3.40272,0.40995,0.02215,0.02461,0.00799,2.97875,4.38073,3.40084,1.59163e-05,1.59163e-05,1.59163e-05
177,332.704,3.07433,4.94565,3.46409,0.39483,0.02167,0.02457,0.0074,2.97676,4.37139,3.39819,1.53272e-05,1.53272e-05,1.53272e-05
178,334.542,3.09268,4.93451,3.43442,0.41294,0.02463,0.02618,0.00823,2.97709,4.36962,3.39593,1.47381e-05,1.47381e-05,1.47381e-05
179,336.491,3.12596,4.9645,3.39832,0.41314,0.02549,0.02825,0.00985,2.97248,4.36123,3.39243,1.41491e-05,1.41491e-05,1.41491e-05
180,338.362,3.10356,4.86464,3.41857,0.41657,0.0236,0.02838,0.00904,2.9729,4.36621,3.3902,1.356e-05,1.356e-05,1.356e-05
181,340.189,3.06617,4.97011,3.42326,0.41792,0.02529,0.02819,0.00921,2.97092,4.36894,3.38826,1.2971e-05,1.2971e-05,1.2971e-05
182,342.058,3.05769,4.95052,3.41605,0.40352,0.02309,0.0274,0.00915,2.9683,4.36357,3.38583,1.23819e-05,1.23819e-05,1.23819e-05
183,343.831,3.06391,4.96958,3.42495,0.40208,0.02383,0.02739,0.00888,2.96662,4.36333,3.38574,1.17929e-05,1.17929e-05,1.17929e-05
184,345.625,3.06647,4.92614,3.41414,0.40122,0.0235,0.02771,0.00867,2.96796,4.36358,3.38602,1.12038e-05,1.12038e-05,1.12038e-05
185,347.523,2.9894,4.85803,3.42435,0.4139,0.01991,0.02994,0.0091,2.96102,4.36021,3.3825,1.06148e-05,1.06148e-05,1.06148e-05
186,349.442,3.07099,4.80733,3.40053,0.40215,0.02195,0.03048,0.00965,2.95874,4.35831,3.38109,1.00257e-05,1.00257e-05,1.00257e-05
187,351.415,3.03896,4.91409,3.40668,0.38529,0.02133,0.02881,0.00928,2.96045,4.35442,3.37921,9.4367e-06,9.4367e-06,9.4367e-06
188,353.32,3.08779,4.92412,3.43648,0.40115,0.02136,0.02862,0.00886,2.96064,4.35055,3.38002,8.84765e-06,8.84765e-06,8.84765e-06
189,355.167,3.01096,4.93201,3.42868,0.40046,0.02424,0.02637,0.00851,2.96222,4.3514,3.38143,8.2586e-06,8.2586e-06,8.2586e-06
190,357.053,3.09372,4.9543,3.38778,0.3877,0.02326,0.02832,0.00904,2.96645,4.34758,3.38386,7.66955e-06,7.66955e-06,7.66955e-06
191,370.956,2.99999,5.06113,3.35815,0.37315,0.02442,0.02708,0.0086,2.96982,4.34464,3.37499,7.0805e-06,7.0805e-06,7.0805e-06
192,372.878,2.98404,5.14973,3.45108,0.40017,0.02294,0.02589,0.00835,2.96762,4.33663,3.36883,6.49145e-06,6.49145e-06,6.49145e-06
193,374.739,2.99005,5.07781,3.39737,0.41381,0.02252,0.02522,0.00816,2.96422,4.33318,3.36132,5.9024e-06,5.9024e-06,5.9024e-06
194,376.55,3.02088,5.10977,3.40824,0.37041,0.02118,0.0254,0.00866,2.96345,4.33048,3.35474,5.31335e-06,5.31335e-06,5.31335e-06
195,378.397,3.04257,5.05552,3.36042,0.38684,0.02161,0.0258,0.0091,2.95644,4.34003,3.34788,4.7243e-06,4.7243e-06,4.7243e-06
196,380.207,3.07743,5.1113,3.36016,0.35831,0.02351,0.01533,0.00587,2.95666,4.33827,3.34075,4.13525e-06,4.13525e-06,4.13525e-06
197,382.055,3.02923,4.9936,3.35932,0.39902,0.01951,0.01642,0.00572,2.95967,4.33502,3.33708,3.5462e-06,3.5462e-06,3.5462e-06
198,383.966,3.00142,5.06568,3.40549,0.40607,0.02389,0.01896,0.0065,2.95979,4.33423,3.33571,2.95715e-06,2.95715e-06,2.95715e-06
199,385.919,3.02718,5.11523,3.39121,0.389,0.02108,0.01868,0.00644,2.95586,4.33523,3.33254,2.3681e-06,2.3681e-06,2.3681e-06
200,387.887,3.02875,5.09115,3.37919,0.39008,0.02203,0.01906,0.00655,2.95357,4.33644,3.32956,1.77905e-06,1.77905e-06,1.77905e-06
